,imbalanceRatio,Subset,Indicator,Sorted_Features
116,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_64,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
117,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_57,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
118,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_57,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin', 'Pregnancies', 'SkinThickness']"
119,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_57,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
120,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_138,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
121,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_138,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Insulin', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness']"
122,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_138,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
123,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_29,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness']"
124,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_29,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Age', 'Insulin', 'SkinThickness', 'BloodPressure']"
125,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_29,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness']"
126,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_30,orderMean,"['Glucose', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'SkinThickness', 'BloodPressure', 'Insulin']"
