,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
194,BloodPressure,0.07592057000322709,0.25038339455967723,38.71949070164582,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
195,SkinThickness,0.12763550595187784,0.5082935089695845,65.0941080354577,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
196,Insulin,0.16477319946107147,0.4282539158628524,84.03433172514644,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
197,BMI,0.07090227137995662,0.23455397265934563,36.16015840377788,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
198,DiabetesPedigreeFunction,0.018652249604155728,0.05261636313401047,9.512647298119422,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
199,Age,0.1215942293352905,0.22932960864763824,62.013056960998156,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
200,Pregnancies,0.060453186561389066,0.16529343041669425,30.831125146308423,mlp_shap_list_ir_2_subset_132,mlp_shap_list_ir_2
201,Glucose,0.13120244188554306,0.3929968651259908,66.91324536162696,mlp_shap_list_ir_2_subset_132,mlp_shap_list_ir_2
202,BloodPressure,0.05513599819293093,0.09913465595123444,28.119359078394773,mlp_shap_list_ir_2_subset_132,mlp_shap_list_ir_2
203,SkinThickness,0.17029056539130977,1.0776084373728914,86.84818834956798,mlp_shap_list_ir_2_subset_132,mlp_shap_list_ir_2
